datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
09-07-2012 08:00,3,0,1,2,27.06,30.305,83,11.0014,26,429,455
09-07-2012 09:00,3,0,1,2,27.06,30.305,83,11.0014,38,325,363
09-07-2012 10:00,3,0,1,2,27.06,30.305,83,12.998,58,117,175
09-07-2012 11:00,3,0,1,2,29.52,34.09,62,8.9981,72,144,216
09-07-2012 12:00,3,0,1,2,30.34,34.09,58,8.9981,61,205,266
09-07-2012 13:00,3,0,1,2,31.16,34.85,55,16.9979,67,188,255
09-07-2012 14:00,3,0,1,2,30.34,34.09,55,16.9979,58,184,242
09-07-2012 15:00,3,0,1,2,31.16,34.09,45,15.0013,66,214,280
09-07-2012 16:00,3,0,1,1,31.98,34.85,40,19.0012,88,325,413
09-07-2012 17:00,3,0,1,1,31.98,34.85,40,11.0014,108,741,849
09-07-2012 18:00,3,0,1,1,31.16,34.09,48,8.9981,82,790,872
09-07-2012 19:00,3,0,1,1,30.34,34.09,55,11.0014,88,543,631
09-07-2012 20:00,3,0,1,2,30.34,34.09,55,7.0015,69,378,447
09-07-2012 21:00,3,0,1,2,30.34,34.09,55,6.0032,33,298,331
09-07-2012 22:00,3,0,1,2,29.52,33.335,58,7.0015,35,189,224
09-07-2012 23:00,3,0,1,2,28.7,32.575,65,7.0015,22,109,131
10-07-2012 00:00,3,0,1,1,28.7,32.575,70,6.0032,16,53,69
10-07-2012 01:00,3,0,1,1,28.7,33.335,74,8.9981,0,15,15
10-07-2012 02:00,3,0,1,1,28.7,33.335,74,8.9981,1,15,16
10-07-2012 03:00,3,0,1,1,27.88,31.82,79,0,0,3,3
10-07-2012 04:00,3,0,1,1,27.88,31.82,79,8.9981,0,4,4
10-07-2012 05:00,3,0,1,1,27.06,30.305,83,8.9981,3,39,42
10-07-2012 06:00,3,0,1,2,27.88,31.82,79,7.0015,4,183,187
10-07-2012 07:00,3,0,1,2,28.7,33.335,74,7.0015,31,489,520
10-07-2012 08:00,3,0,1,1,29.52,34.85,74,8.9981,34,615,649
10-07-2012 09:00,3,0,1,1,30.34,34.85,66,8.9981,47,284,331
10-07-2012 10:00,3,0,1,1,31.16,35.605,62,12.998,56,134,190
10-07-2012 11:00,3,0,1,1,32.8,36.365,46,12.998,92,157,249
10-07-2012 12:00,3,0,1,1,32.8,35.605,41,8.9981,69,203,272
10-07-2012 13:00,3,0,1,1,33.62,36.365,38,12.998,77,203,280
10-07-2012 14:00,3,0,1,1,33.62,36.365,38,11.0014,71,171,242
10-07-2012 15:00,3,0,1,1,32.8,35.605,41,15.0013,77,188,265
10-07-2012 16:00,3,0,1,1,32.8,36.365,43,15.0013,89,346,435
10-07-2012 17:00,3,0,1,1,31.98,35.605,49,12.998,103,769,872
10-07-2012 18:00,3,0,1,3,28.7,33.335,74,15.0013,70,749,819
10-07-2012 19:00,3,0,1,3,28.7,33.335,74,15.0013,55,359,414
10-07-2012 20:00,3,0,1,3,26.24,28.79,83,15.0013,9,75,84
10-07-2012 21:00,3,0,1,3,26.24,28.79,89,7.0015,7,83,90
10-07-2012 22:00,3,0,1,2,26.24,28.79,83,8.9981,14,125,139
10-07-2012 23:00,3,0,1,2,26.24,28.79,89,7.0015,29,74,103
11-07-2012 00:00,3,0,1,2,27.06,30.305,83,8.9981,6,38,44
11-07-2012 01:00,3,0,1,1,26.24,28.79,89,0,3,11,14
11-07-2012 02:00,3,0,1,1,26.24,28.79,89,0,0,5,5
11-07-2012 03:00,3,0,1,1,26.24,28.79,89,8.9981,0,5,5
11-07-2012 04:00,3,0,1,1,26.24,28.79,89,8.9981,1,6,7
11-07-2012 05:00,3,0,1,1,26.24,28.79,89,0,5,36,41
11-07-2012 06:00,3,0,1,1,26.24,28.79,89,8.9981,17,168,185
11-07-2012 07:00,3,0,1,2,27.06,30.305,83,7.0015,26,471,497
11-07-2012 08:00,3,0,1,2,27.88,31.82,79,11.0014,30,644,674
11-07-2012 09:00,3,0,1,2,28.7,33.335,74,8.9981,30,298,328
11-07-2012 10:00,3,0,1,2,29.52,34.09,62,8.9981,47,148,195
11-07-2012 11:00,3,0,1,2,31.16,35.605,58,8.9981,56,173,229
11-07-2012 12:00,3,0,1,2,31.98,34.85,43,0,69,223,292
11-07-2012 13:00,3,0,1,2,32.8,35.605,42,11.0014,65,208,273
11-07-2012 14:00,3,0,1,1,32.8,35.605,41,15.0013,66,175,241
11-07-2012 15:00,3,0,1,1,32.8,35.605,41,16.9979,56,220,276
11-07-2012 16:00,3,0,1,1,32.8,35.605,38,12.998,53,358,411
11-07-2012 17:00,3,0,1,1,32.8,34.85,31,15.0013,90,740,830
11-07-2012 18:00,3,0,1,1,31.98,34.09,38,16.9979,79,735,814
11-07-2012 19:00,3,0,1,1,30.34,33.335,48,15.0013,73,560,633
11-07-2012 20:00,3,0,1,1,30.34,33.335,51,11.0014,73,410,483
11-07-2012 21:00,3,0,1,1,29.52,33.335,58,15.0013,69,322,391
11-07-2012 22:00,3,0,1,1,29.52,33.335,58,16.9979,41,203,244
11-07-2012 23:00,3,0,1,2,28.7,32.575,58,16.9979,20,132,152
12-07-2012 00:00,3,0,1,2,27.88,31.82,61,0,1,55,56
12-07-2012 01:00,3,0,1,2,27.06,31.06,61,0,0,21,21
12-07-2012 02:00,3,0,1,2,27.06,31.06,65,6.0032,0,9,9
12-07-2012 03:00,3,0,1,1,26.24,30.305,69,7.0015,0,10,10
12-07-2012 04:00,3,0,1,1,26.24,30.305,73,7.0015,0,5,5
12-07-2012 05:00,3,0,1,1,25.42,29.545,73,7.0015,4,40,44
12-07-2012 06:00,3,0,1,1,26.24,30.305,73,6.0032,7,171,178
12-07-2012 07:00,3,0,1,1,26.24,30.305,73,8.9981,32,480,512
12-07-2012 08:00,3,0,1,1,27.88,31.82,65,8.9981,49,653,702
12-07-2012 09:00,3,0,1,1,29.52,33.335,58,7.0015,42,285,327
12-07-2012 10:00,3,0,1,1,30.34,33.335,48,11.0014,69,145,214
12-07-2012 11:00,3,0,1,1,31.16,34.09,45,7.0015,49,166,215
12-07-2012 12:00,3,0,1,1,31.98,34.09,35,8.9981,71,221,292
12-07-2012 13:00,3,0,1,1,32.8,34.85,33,15.0013,52,225,277
12-07-2012 14:00,3,0,1,1,31.98,34.09,33,15.0013,42,167,209
12-07-2012 15:00,3,0,1,1,32.8,35.605,36,12.998,63,208,271
12-07-2012 16:00,3,0,1,1,32.8,35.605,36,12.998,69,370,439
12-07-2012 17:00,3,0,1,1,31.16,34.09,43,15.0013,91,704,795
12-07-2012 18:00,3,0,1,1,31.16,34.09,45,8.9981,86,739,825
12-07-2012 19:00,3,0,1,1,30.34,33.335,48,15.0013,97,532,629
12-07-2012 20:00,3,0,1,1,30.34,33.335,48,15.0013,75,439,514
12-07-2012 21:00,3,0,1,1,29.52,33.335,48,15.0013,44,329,373
12-07-2012 22:00,3,0,1,1,29.52,33.335,51,11.0014,56,262,318
12-07-2012 23:00,3,0,1,2,28.7,32.575,51,15.0013,33,178,211
13-07-2012 00:00,3,0,1,2,28.7,32.575,54,11.0014,19,76,95
13-07-2012 01:00,3,0,1,2,27.88,31.82,54,7.0015,17,42,59
13-07-2012 02:00,3,0,1,2,27.06,31.06,61,6.0032,2,15,17
13-07-2012 03:00,3,0,1,2,27.88,31.82,61,0,2,7,9
13-07-2012 04:00,3,0,1,2,27.06,31.06,61,0,0,11,11
13-07-2012 05:00,3,0,1,2,27.06,31.82,56,6.0032,4,30,34
13-07-2012 06:00,3,0,1,2,28.7,32.575,54,0,7,120,127
13-07-2012 07:00,3,0,1,2,28.7,32.575,54,0,27,353,380
13-07-2012 08:00,3,0,1,2,28.7,32.575,54,0,53,660,713
13-07-2012 09:00,3,0,1,2,29.52,33.335,51,0,70,344,414
13-07-2012 10:00,3,0,1,2,30.34,33.335,48,0,78,190,268
13-07-2012 11:00,3,0,1,2,31.16,34.09,45,8.9981,68,220,288
13-07-2012 12:00,3,0,1,2,31.16,34.09,40,7.0015,125,254,379
13-07-2012 13:00,3,0,1,2,32.8,35.605,38,8.9981,100,274,374
13-07-2012 14:00,3,0,1,2,32.8,35.605,38,0,120,249,369
13-07-2012 15:00,3,0,1,2,32.8,35.605,36,7.0015,92,261,353
13-07-2012 16:00,3,0,1,2,32.8,35.605,36,15.0013,111,381,492
13-07-2012 17:00,3,0,1,2,32.8,35.605,36,11.0014,138,697,835
13-07-2012 18:00,3,0,1,1,31.98,34.85,46,12.998,108,523,631
13-07-2012 19:00,3,0,1,1,30.34,33.335,51,11.0014,103,385,488
13-07-2012 20:00,3,0,1,1,30.34,33.335,48,8.9981,95,294,389
13-07-2012 21:00,3,0,1,1,29.52,33.335,54,0,76,223,299
13-07-2012 22:00,3,0,1,1,30.34,33.335,45,0,59,204,263
13-07-2012 23:00,3,0,1,2,29.52,32.575,45,8.9981,37,175,212
14-07-2012 00:00,3,0,0,2,29.52,33.335,48,6.0032,35,156,191
14-07-2012 01:00,3,0,0,2,28.7,32.575,51,7.0015,13,105,118
14-07-2012 02:00,3,0,0,2,28.7,32.575,54,7.0015,10,91,101
14-07-2012 03:00,3,0,0,2,28.7,32.575,54,7.0015,9,31,40
14-07-2012 04:00,3,0,0,3,27.06,31.06,61,7.0015,3,6,9
14-07-2012 05:00,3,0,0,2,26.24,30.305,73,7.0015,0,5,5
14-07-2012 06:00,3,0,0,2,26.24,29.545,78,6.0032,6,29,35
14-07-2012 07:00,3,0,0,1,26.24,29.545,78,19.0012,7,41,48
14-07-2012 08:00,3,0,0,1,25.42,29.545,78,19.0012,33,118,151
14-07-2012 09:00,3,0,0,1,27.06,31.06,74,12.998,82,200,282
14-07-2012 10:00,3,0,0,2,29.52,34.09,70,6.0032,123,278,401
14-07-2012 11:00,3,0,0,2,29.52,34.09,70,7.0015,143,296,439
14-07-2012 12:00,3,0,0,2,30.34,34.85,66,6.0032,181,318,499
14-07-2012 13:00,3,0,0,2,31.16,35.605,62,6.0032,219,372,591
14-07-2012 14:00,3,0,0,1,32.8,37.88,55,7.0015,269,363,632
14-07-2012 15:00,3,0,0,1,32.8,37.88,55,11.0014,243,317,560
14-07-2012 16:00,3,0,0,2,29.52,34.85,79,23.9994,226,340,566
14-07-2012 17:00,3,0,0,3,28.7,33.335,79,11.0014,199,259,458
14-07-2012 18:00,3,0,0,1,29.52,34.85,79,8.9981,108,243,351
14-07-2012 19:00,3,0,0,1,29.52,35.605,84,6.0032,156,275,431
14-07-2012 20:00,3,0,0,1,29.52,35.605,84,6.0032,101,255,356
14-07-2012 21:00,3,0,0,1,28.7,33.335,84,15.0013,69,200,269
14-07-2012 22:00,3,0,0,1,28.7,33.335,79,12.998,65,160,225
14-07-2012 23:00,3,0,0,2,27.88,31.82,83,6.0032,55,156,211
15-07-2012 00:00,3,0,0,1,27.88,31.82,89,11.0014,40,147,187
15-07-2012 01:00,3,0,0,2,27.88,31.82,89,8.9981,49,119,168
15-07-2012 02:00,3,0,0,2,27.88,31.82,89,11.0014,29,86,115
15-07-2012 03:00,3,0,0,2,27.88,31.82,89,11.0014,15,42,57
15-07-2012 04:00,3,0,0,2,27.88,31.82,89,7.0015,8,11,19
15-07-2012 05:00,3,0,0,1,27.88,31.82,89,8.9981,2,7,9
15-07-2012 06:00,3,0,0,1,27.88,31.82,83,8.9981,6,9,15
15-07-2012 07:00,3,0,0,1,28.7,33.335,79,6.0032,17,30,47
15-07-2012 08:00,3,0,0,2,28.7,33.335,84,8.9981,37,96,133
15-07-2012 09:00,3,0,0,2,29.52,34.85,79,0,58,163,221
15-07-2012 10:00,3,0,0,1,31.16,36.365,66,8.9981,141,241,382
15-07-2012 11:00,3,0,0,1,33.62,38.635,52,11.0014,170,281,451
15-07-2012 12:00,3,0,0,1,34.44,38.635,47,7.0015,153,336,489
15-07-2012 13:00,3,0,0,1,35.26,39.395,41,7.0015,171,309,480
15-07-2012 14:00,3,0,0,1,36.9,40.91,37,16.9979,162,314,476
15-07-2012 15:00,3,0,0,1,35.26,40.15,47,8.9981,182,307,489
15-07-2012 16:00,3,0,0,1,35.26,39.395,41,15.0013,152,343,495
15-07-2012 17:00,3,0,0,1,32.8,38.635,59,32.9975,122,314,436
15-07-2012 18:00,3,0,0,3,29.52,34.85,79,23.9994,84,228,312
15-07-2012 19:00,3,0,0,1,29.52,35.605,84,15.0013,109,203,312
15-07-2012 20:00,3,0,0,1,29.52,34.85,79,16.9979,95,199,294
15-07-2012 21:00,3,0,0,1,29.52,34.85,79,6.0032,59,164,223
15-07-2012 22:00,3,0,0,1,29.52,34.85,74,7.0015,34,96,130
15-07-2012 23:00,3,0,0,1,29.52,34.85,79,8.9981,25,66,91
16-07-2012 00:00,3,0,1,3,29.52,34.85,79,7.0015,11,32,43
16-07-2012 01:00,3,0,1,2,28.7,33.335,74,12.998,1,10,11
16-07-2012 02:00,3,0,1,1,28.7,33.335,74,7.0015,4,11,15
16-07-2012 03:00,3,0,1,1,27.88,31.82,79,6.0032,2,4,6
16-07-2012 04:00,3,0,1,1,27.88,31.82,79,7.0015,1,11,12
16-07-2012 05:00,3,0,1,1,27.06,30.305,78,7.0015,10,40,50
16-07-2012 06:00,3,0,1,1,27.88,31.82,79,8.9981,8,132,140
16-07-2012 07:00,3,0,1,1,29.52,34.09,70,6.0032,24,459,483
16-07-2012 08:00,3,0,1,1,30.34,34.85,66,7.0015,48,619,667
16-07-2012 09:00,3,0,1,1,31.16,35.605,62,11.0014,51,297,348
16-07-2012 10:00,3,0,1,1,32.8,38.635,59,0,69,117,186
16-07-2012 11:00,3,0,1,1,34.44,40.15,53,15.0013,57,125,182
16-07-2012 12:00,3,0,1,1,34.44,39.395,49,8.9981,79,158,237
16-07-2012 13:00,3,0,1,1,34.44,39.395,49,19.0012,63,176,239
16-07-2012 14:00,3,0,1,1,36.08,40.91,42,7.0015,53,159,212
16-07-2012 15:00,3,0,1,1,35.26,40.15,47,16.9979,61,176,237
16-07-2012 16:00,3,0,1,3,31.16,36.365,66,39.0007,77,309,386
16-07-2012 17:00,3,0,1,3,31.16,36.365,66,39.0007,86,669,755
16-07-2012 18:00,3,0,1,1,34.44,40.15,53,0,97,697,794
16-07-2012 19:00,3,0,1,1,32.8,39.395,63,8.9981,92,503,595
16-07-2012 20:00,3,0,1,1,32.8,38.635,59,8.9981,66,388,454
16-07-2012 21:00,3,0,1,1,31.16,36.365,66,8.9981,45,283,328
16-07-2012 22:00,3,0,1,1,31.16,35.605,62,6.0032,56,228,284
16-07-2012 23:00,3,0,1,1,30.34,35.605,74,6.0032,27,139,166
17-07-2012 00:00,3,0,1,1,29.52,35.605,84,7.0015,10,43,53
17-07-2012 01:00,3,0,1,1,30.34,34.85,70,0,4,21,25
17-07-2012 02:00,3,0,1,1,29.52,34.09,70,6.0032,1,6,7
17-07-2012 03:00,3,0,1,1,29.52,34.09,66,0,0,3,3
17-07-2012 04:00,3,0,1,1,29.52,34.09,62,0,0,7,7
17-07-2012 05:00,3,0,1,1,27.88,31.82,74,6.0032,7,31,38
17-07-2012 06:00,3,0,1,1,29.52,34.09,66,7.0015,16,197,213
17-07-2012 07:00,3,0,1,2,30.34,34.85,70,0,26,500,526
17-07-2012 08:00,3,0,1,2,32.8,37.88,55,0,43,618,661
17-07-2012 09:00,3,0,1,2,33.62,38.635,49,15.0013,32,288,320
17-07-2012 10:00,3,0,1,2,34.44,39.395,49,12.998,37,122,159
17-07-2012 11:00,3,0,1,2,35.26,40.15,47,0,60,146,206
17-07-2012 12:00,3,0,1,2,36.9,40.91,35,0,80,174,254
17-07-2012 13:00,3,0,1,1,37.72,40.91,31,12.998,53,168,221
17-07-2012 14:00,3,0,1,1,38.54,41.665,29,16.9979,54,160,214
17-07-2012 15:00,3,0,1,1,37.72,40.91,31,11.0014,57,187,244
17-07-2012 16:00,3,0,1,1,37.72,40.91,29,11.0014,64,317,381
17-07-2012 17:00,3,0,1,1,37.72,40.91,29,0,95,675,770
17-07-2012 18:00,3,0,1,1,36.9,40.15,33,12.998,60,712,772
17-07-2012 19:00,3,0,1,1,36.08,39.395,35,16.9979,69,478,547
17-07-2012 20:00,3,0,1,1,35.26,37.88,34,11.0014,52,375,427
17-07-2012 21:00,3,0,1,1,33.62,38.635,52,8.9981,50,283,333
17-07-2012 22:00,3,0,1,1,32.8,37.88,55,15.0013,29,215,244
17-07-2012 23:00,3,0,1,1,31.98,37.12,59,12.998,22,139,161
18-07-2012 00:00,3,0,1,1,31.16,36.365,66,11.0014,8,45,53
18-07-2012 01:00,3,0,1,1,31.16,36.365,66,7.0015,2,14,16
18-07-2012 02:00,3,0,1,1,30.34,34.85,66,8.9981,3,5,8
18-07-2012 03:00,3,0,1,1,30.34,34.85,66,8.9981,2,2,4
18-07-2012 04:00,3,0,1,1,29.52,34.09,70,8.9981,0,6,6
18-07-2012 05:00,3,0,1,1,29.52,34.09,70,11.0014,5,41,46
18-07-2012 06:00,3,0,1,1,29.52,34.09,70,11.0014,10,152,162
18-07-2012 07:00,3,0,1,1,30.34,34.85,66,11.0014,23,472,495
18-07-2012 08:00,3,0,1,1,31.98,37.12,62,7.0015,55,624,679
18-07-2012 09:00,3,0,1,1,33.62,39.395,56,0,44,253,297
18-07-2012 10:00,3,0,1,1,36.9,42.425,42,12.998,39,99,138
18-07-2012 11:00,3,0,1,1,36.9,42.425,42,0,47,136,183
18-07-2012 12:00,3,0,1,1,37.72,43.18,37,8.9981,36,166,202
18-07-2012 13:00,3,0,1,1,38.54,42.425,33,0,49,154,203
18-07-2012 14:00,3,0,1,1,38.54,43.94,38,22.0028,54,116,170
18-07-2012 15:00,3,0,1,3,37.72,42.425,35,23.9994,42,152,194
18-07-2012 16:00,3,0,1,1,30.34,34.85,66,16.9979,34,190,224
18-07-2012 17:00,3,0,1,1,30.34,34.85,70,16.9979,35,335,370
18-07-2012 18:00,3,0,1,2,31.16,35.605,62,8.9981,63,580,643
18-07-2012 19:00,3,0,1,2,31.16,35.605,62,7.0015,78,438,516
18-07-2012 20:00,3,0,1,1,30.34,34.09,62,6.0032,56,310,366
18-07-2012 21:00,3,0,1,1,31.16,35.605,62,0,53,266,319
18-07-2012 22:00,3,0,1,1,31.16,35.605,58,6.0032,42,246,288
18-07-2012 23:00,3,0,1,1,31.16,35.605,58,6.0032,19,112,131
19-07-2012 00:00,3,0,1,1,30.34,34.85,66,6.0032,16,50,66
19-07-2012 01:00,3,0,1,1,30.34,34.85,66,6.0032,6,19,25
19-07-2012 02:00,3,0,1,1,29.52,34.09,70,12.998,0,7,7
19-07-2012 03:00,3,0,1,1,29.52,34.09,70,7.0015,1,4,5
19-07-2012 04:00,3,0,1,1,29.52,34.09,70,7.0015,0,8,8
19-07-2012 05:00,3,0,1,2,29.52,34.09,70,7.0015,5,35,40
19-07-2012 06:00,3,0,1,1,29.52,34.09,66,8.9981,8,144,152
19-07-2012 07:00,3,0,1,1,30.34,34.09,58,19.0012,23,450,473
19-07-2012 08:00,3,0,1,1,31.16,35.605,58,16.9979,32,625,657
19-07-2012 09:00,3,0,1,2,31.16,35.605,58,19.0012,36,282,318
19-07-2012 10:00,3,0,1,1,31.16,35.605,58,12.998,41,157,198
19-07-2012 11:00,3,0,1,1,32.8,37.88,55,7.0015,54,162,216
19-07-2012 12:00,3,0,1,1,34.44,39.395,49,19.0012,59,215,274
19-07-2012 13:00,3,0,1,1,34.44,38.635,47,8.9981,74,180,254
19-07-2012 14:00,3,0,1,1,35.26,39.395,44,6.0032,46,151,197
19-07-2012 15:00,3,0,1,1,34.44,38.635,47,6.0032,66,226,292
19-07-2012 16:00,3,0,1,1,34.44,38.635,47,6.0032,70,288,358
19-07-2012 17:00,3,0,1,1,35.26,39.395,41,0,93,678,771
19-07-2012 18:00,3,0,1,1,35.26,39.395,41,12.998,93,684,777
19-07-2012 19:00,3,0,1,1,34.44,37.88,44,16.9979,53,480,533
19-07-2012 20:00,3,0,1,1,33.62,38.635,49,11.0014,65,440,505
19-07-2012 21:00,3,0,1,3,27.06,29.545,89,16.9979,38,294,332
19-07-2012 22:00,3,0,1,3,27.06,29.545,89,16.9979,6,62,68
19-07-2012 23:00,3,0,1,3,27.06,29.545,89,15.0013,3,62,65
01-08-2012 00:00,3,0,1,1,27.88,31.82,79,11.0014,3,44,47
01-08-2012 01:00,3,0,1,1,27.06,30.305,83,6.0032,5,28,33
01-08-2012 02:00,3,0,1,1,26.24,28.79,83,7.0015,0,13,13
01-08-2012 03:00,3,0,1,1,26.24,28.79,83,7.0015,0,7,7
01-08-2012 04:00,3,0,1,2,26.24,29.545,78,8.9981,1,3,4
01-08-2012 05:00,3,0,1,2,26.24,29.545,78,8.9981,3,46,49
01-08-2012 06:00,3,0,1,1,26.24,29.545,78,8.9981,6,179,185
01-08-2012 07:00,3,0,1,2,26.24,28.79,83,8.9981,19,468,487
01-08-2012 08:00,3,0,1,2,27.06,30.305,78,12.998,32,649,681
01-08-2012 09:00,3,0,1,2,27.88,31.82,74,6.0032,34,316,350
01-08-2012 10:00,3,0,1,1,29.52,34.09,66,6.0032,61,175,236
01-08-2012 11:00,3,0,1,1,31.16,35.605,58,6.0032,54,180,234
01-08-2012 12:00,3,0,1,1,32.8,37.12,49,7.0015,75,209,284
01-08-2012 13:00,3,0,1,1,32.8,37.12,52,11.0014,59,221,280
01-08-2012 14:00,3,0,1,1,33.62,37.88,46,11.0014,88,175,263
01-08-2012 15:00,3,0,1,1,33.62,37.88,46,11.0014,89,206,295
01-08-2012 16:00,3,0,1,1,32.8,37.88,55,19.0012,93,386,479
01-08-2012 17:00,3,0,1,1,32.8,37.12,49,11.0014,103,734,837
01-08-2012 18:00,3,0,1,3,31.16,35.605,62,15.0013,105,786,891
01-08-2012 19:00,3,0,1,1,30.34,34.85,66,16.9979,88,564,652
01-08-2012 20:00,3,0,1,1,30.34,34.85,66,11.0014,65,448,513
01-08-2012 21:00,3,0,1,1,29.52,34.09,70,8.9981,36,284,320
01-08-2012 22:00,3,0,1,1,29.52,34.09,70,7.0015,37,251,288
01-08-2012 23:00,3,0,1,1,28.7,33.335,74,0,18,134,152
02-08-2012 00:00,3,0,1,1,28.7,33.335,74,0,8,55,63
02-08-2012 01:00,3,0,1,1,27.88,31.82,79,7.0015,6,36,42
02-08-2012 02:00,3,0,1,1,27.06,30.305,83,6.0032,3,8,11
02-08-2012 03:00,3,0,1,1,27.06,30.305,83,0,0,6,6
02-08-2012 04:00,3,0,1,1,27.06,30.305,83,0,0,9,9
02-08-2012 05:00,3,0,1,1,27.06,29.545,89,8.9981,4,37,41
02-08-2012 06:00,3,0,1,1,27.06,30.305,83,0,6,177,183
02-08-2012 07:00,3,0,1,1,28.7,33.335,79,0,21,452,473
02-08-2012 08:00,3,0,1,1,29.52,34.85,74,7.0015,21,718,739
02-08-2012 09:00,3,0,1,1,31.16,36.365,66,7.0015,31,312,343
02-08-2012 10:00,3,0,1,1,32.8,37.88,55,0,51,130,181
02-08-2012 11:00,3,0,1,1,33.62,38.635,52,7.0015,59,167,226
02-08-2012 12:00,3,0,1,1,34.44,37.88,44,8.9981,56,230,286
02-08-2012 13:00,3,0,1,1,35.26,39.395,44,15.0013,98,212,310
02-08-2012 14:00,3,0,1,1,35.26,39.395,41,8.9981,54,171,225
02-08-2012 15:00,3,0,1,1,31.98,37.12,62,31.0009,68,202,270
02-08-2012 16:00,3,0,1,1,33.62,37.88,46,12.998,71,335,406
02-08-2012 17:00,3,0,1,1,33.62,38.635,52,16.9979,90,775,865
02-08-2012 18:00,3,0,1,1,32.8,38.635,59,15.0013,86,681,767
02-08-2012 19:00,3,0,1,1,32.8,39.395,63,11.0014,98,509,607
02-08-2012 20:00,3,0,1,1,31.98,37.88,66,0,51,376,427
02-08-2012 21:00,3,0,1,1,31.16,36.365,66,15.0013,41,301,342
02-08-2012 22:00,3,0,1,1,30.34,34.85,70,12.998,35,227,262
02-08-2012 23:00,3,0,1,1,29.52,34.09,70,16.9979,25,152,177
03-08-2012 00:00,3,0,1,1,29.52,34.09,70,12.998,15,56,71
03-08-2012 01:00,3,0,1,1,28.7,33.335,74,12.998,11,32,43
03-08-2012 02:00,3,0,1,1,27.88,31.82,79,15.0013,0,14,14
03-08-2012 03:00,3,0,1,1,27.88,31.82,79,15.0013,1,5,6
03-08-2012 04:00,3,0,1,1,27.06,30.305,83,16.9979,1,11,12
03-08-2012 05:00,3,0,1,1,27.06,30.305,83,11.0014,2,35,37
03-08-2012 06:00,3,0,1,1,27.06,30.305,83,15.0013,5,158,163
03-08-2012 07:00,3,0,1,1,28.7,33.335,74,7.0015,25,396,421
03-08-2012 08:00,3,0,1,1,29.52,34.09,70,8.9981,32,636,668
03-08-2012 09:00,3,0,1,2,30.34,34.85,66,7.0015,69,327,396
03-08-2012 10:00,3,0,1,2,32.8,37.12,52,12.998,82,167,249
03-08-2012 11:00,3,0,1,2,34.44,39.395,49,19.0012,77,186,263
03-08-2012 12:00,3,0,1,2,35.26,40.91,50,19.9995,95,243,338
03-08-2012 13:00,3,0,1,2,35.26,40.15,47,19.0012,98,247,345
03-08-2012 14:00,3,0,1,2,35.26,39.395,44,16.9979,102,229,331
03-08-2012 15:00,3,0,1,1,36.08,40.91,42,16.9979,112,268,380
03-08-2012 16:00,3,0,1,2,35.26,39.395,41,15.0013,112,380,492
03-08-2012 17:00,3,0,1,2,34.44,40.15,53,19.0012,95,646,741
03-08-2012 18:00,3,0,1,2,33.62,40.15,59,16.9979,98,573,671
03-08-2012 19:00,3,0,1,2,32.8,39.395,63,15.0013,81,388,469
03-08-2012 20:00,3,0,1,2,31.98,37.88,66,15.0013,89,300,389
03-08-2012 21:00,3,0,1,2,31.16,36.365,66,12.998,54,224,278
03-08-2012 22:00,3,0,1,1,31.16,36.365,70,16.9979,46,156,202
03-08-2012 23:00,3,0,1,1,30.34,35.605,79,8.9981,26,170,196
04-08-2012 00:00,3,0,0,1,30.34,35.605,79,11.0014,24,137,161
04-08-2012 01:00,3,0,0,1,29.52,35.605,84,12.998,23,99,122
04-08-2012 02:00,3,0,0,1,29.52,35.605,84,8.9981,20,64,84
04-08-2012 03:00,3,0,0,1,29.52,35.605,84,8.9981,11,19,30
04-08-2012 04:00,3,0,0,1,29.52,34.85,79,12.998,2,11,13
04-08-2012 05:00,3,0,0,1,28.7,33.335,84,15.0013,1,16,17
04-08-2012 06:00,3,0,0,1,28.7,33.335,84,15.0013,12,37,49
04-08-2012 07:00,3,0,0,1,29.52,34.85,77,11.0014,18,49,67
04-08-2012 08:00,3,0,0,1,30.34,36.365,72,12.998,49,132,181
04-08-2012 09:00,3,0,0,1,31.98,37.88,65,15.0013,61,217,278
04-08-2012 10:00,3,0,0,1,33.62,38.635,57,12.998,108,288,396
04-08-2012 11:00,3,0,0,1,35.26,40.15,47,16.9979,155,315,470
04-08-2012 12:00,3,0,0,1,35.26,39.395,40,23.9994,222,325,547
04-08-2012 13:00,3,0,0,1,36.08,40.91,42,19.9995,195,332,527
04-08-2012 14:00,3,0,0,1,36.08,40.15,40,26.0027,183,289,472
04-08-2012 15:00,3,0,0,1,36.08,40.91,42,27.9993,205,284,489
04-08-2012 16:00,3,0,0,1,36.9,40.91,39,19.9995,197,253,450
04-08-2012 17:00,3,0,0,1,36.08,39.395,37,19.9995,179,313,492
04-08-2012 18:00,3,0,0,1,35.26,39.395,41,22.0028,169,321,490
04-08-2012 19:00,3,0,0,1,33.62,38.635,52,23.9994,133,264,397
04-08-2012 20:00,3,0,0,1,33.62,38.635,52,19.9995,117,195,312
04-08-2012 21:00,3,0,0,1,32.8,38.635,59,16.9979,96,193,289
04-08-2012 22:00,3,0,0,1,31.16,36.365,66,19.0012,104,165,269
04-08-2012 23:00,3,0,0,1,31.16,36.365,66,19.9995,61,161,222
