,UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,Year,Month,Date
26713,1482606049,2016-12-24,09:00:49,475.49,54,0.46999999999999886,79.0,152,5.62,06:54:00,17:50:00,2016,12,12
26714,1482605742,2016-12-24,08:55:42,455.25,53,0.46999999999999886,79.0,126,7.87,06:54:00,17:50:00,2016,12,12
26715,1482605450,2016-12-24,08:50:50,436.35,53,0.46999999999999886,77.0,116,5.62,06:54:00,17:50:00,2016,12,12
26716,1482605139,2016-12-24,08:45:39,417.55,53,0.46999999999999886,74.0,187,3.37,06:54:00,17:50:00,2016,12,12
26717,1482604850,2016-12-24,08:40:50,400.27,53,0.46999999999999886,73.0,117,7.87,06:54:00,17:50:00,2016,12,12
26718,1482604549,2016-12-24,08:35:49,381.09,52,0.46999999999999886,73.0,129,2.25,06:54:00,17:50:00,2016,12,12
26719,1482604240,2016-12-24,08:30:40,362.67,51,0.46999999999999886,75.0,91,4.5,06:54:00,17:50:00,2016,12,12
26720,1482603950,2016-12-24,08:25:50,343.48,51,0.46999999999999886,77.0,126,10.12,06:54:00,17:50:00,2016,12,12
26721,1482603639,2016-12-24,08:20:39,319.82,50,0.46000000000000085,82.0,126,11.25,06:54:00,17:50:00,2016,12,12
26722,1482603350,2016-12-24,08:15:50,296.54,49,0.46000000000000085,81.0,132,10.12,06:54:00,17:50:00,2016,12,12
26723,1482603042,2016-12-24,08:10:42,268.97,48,0.46000000000000085,84.0,156,3.37,06:54:00,17:50:00,2016,12,12
26724,1482602752,2016-12-24,08:05:52,244.13,47,0.46999999999999886,84.0,202,3.37,06:54:00,17:50:00,2016,12,12
26725,1482602453,2016-12-24,08:00:53,26.48,47,0.46999999999999886,85.0,148,7.87,06:54:00,17:50:00,2016,12,12
26726,1482602140,2016-12-24,07:55:40,22.67,46,0.46999999999999886,81.0,102,5.62,06:54:00,17:50:00,2016,12,12
26727,1482601849,2016-12-24,07:50:49,22.05,46,0.46999999999999886,82.0,154,4.5,06:54:00,17:50:00,2016,12,12
26728,1482601549,2016-12-24,07:45:49,21.35,46,0.46999999999999886,85.0,90,3.37,06:54:00,17:50:00,2016,12,12
26729,1482601239,2016-12-24,07:40:39,22.03,45,0.46999999999999886,83.0,117,9.0,06:54:00,17:50:00,2016,12,12
26730,1482600949,2016-12-24,07:35:49,20.43,45,0.46999999999999886,77.0,178,2.25,06:54:00,17:50:00,2016,12,12
26731,1482600649,2016-12-24,07:30:49,18.68,45,0.46999999999999886,76.0,170,2.25,06:54:00,17:50:00,2016,12,12
26732,1482600340,2016-12-24,07:25:40,17.56,45,0.46000000000000085,77.0,169,4.5,06:54:00,17:50:00,2016,12,12
26733,1482600050,2016-12-24,07:20:50,16.34,45,0.46000000000000085,75.0,103,5.62,06:54:00,17:50:00,2016,12,12
26734,1482599750,2016-12-24,07:15:50,14.84,44,0.46000000000000085,76.0,175,7.87,06:54:00,17:50:00,2016,12,12
26735,1482599439,2016-12-24,07:10:39,13.12,44,0.46000000000000085,79.0,178,6.75,06:54:00,17:50:00,2016,12,12
26736,1482599149,2016-12-24,07:05:49,11.28,44,0.46000000000000085,83.0,154,10.12,06:54:00,17:50:00,2016,12,12
26737,1482598849,2016-12-24,07:00:49,9.13,44,0.46000000000000085,84.0,161,9.0,06:54:00,17:50:00,2016,12,12
26738,1482598539,2016-12-24,06:55:39,6.97,44,0.4499999999999993,85.0,181,9.0,06:54:00,17:50:00,2016,12,12
26739,1482598250,2016-12-24,06:50:50,5.01,45,0.4499999999999993,87.0,162,5.62,06:54:00,17:50:00,2016,12,12
26740,1482597950,2016-12-24,06:45:50,3.08,45,0.4499999999999993,87.0,175,7.87,06:54:00,17:50:00,2016,12,12
26741,1482597640,2016-12-24,06:40:40,1.71,45,0.4499999999999993,88.0,152,11.25,06:54:00,17:50:00,2016,12,12
26742,1482597350,2016-12-24,06:35:50,1.23,45,0.4499999999999993,89.0,170,9.0,06:54:00,17:50:00,2016,12,12
26743,1482597040,2016-12-24,06:30:40,1.22,45,0.4499999999999993,91.0,171,7.87,06:54:00,17:50:00,2016,12,12
26744,1482596749,2016-12-24,06:25:49,1.23,45,0.4499999999999993,91.0,157,12.37,06:54:00,17:50:00,2016,12,12
26745,1482596439,2016-12-24,06:20:39,1.25,45,0.4499999999999993,90.0,153,13.5,06:54:00,17:50:00,2016,12,12
26746,1482596150,2016-12-24,06:15:50,1.24,45,0.4499999999999993,89.0,182,11.25,06:54:00,17:50:00,2016,12,12
26747,1482595852,2016-12-24,06:10:52,1.2,45,0.4499999999999993,86.0,157,10.12,06:54:00,17:50:00,2016,12,12
26748,1482595550,2016-12-24,06:05:50,1.24,45,0.4499999999999993,81.0,168,9.0,06:54:00,17:50:00,2016,12,12
26749,1482595265,2016-12-24,06:01:05,1.25,44,0.4499999999999993,78.0,151,12.37,06:54:00,17:50:00,2016,12,12
26750,1482594940,2016-12-24,05:55:40,1.21,44,0.4499999999999993,69.0,181,10.12,06:54:00,17:50:00,2016,12,12
26751,1482594649,2016-12-24,05:50:49,1.21,44,0.4499999999999993,66.0,164,10.12,06:54:00,17:50:00,2016,12,12
26752,1482594350,2016-12-24,05:45:50,1.18,44,0.4499999999999993,58.0,181,9.0,06:54:00,17:50:00,2016,12,12
26753,1482594040,2016-12-24,05:40:40,1.23,44,0.4499999999999993,57.0,191,12.37,06:54:00,17:50:00,2016,12,12
26754,1482593751,2016-12-24,05:35:51,1.21,44,0.4499999999999993,56.0,194,9.0,06:54:00,17:50:00,2016,12,12
26755,1482593449,2016-12-24,05:30:49,1.22,44,0.46000000000000085,54.0,145,9.0,06:54:00,17:50:00,2016,12,12
26756,1482593158,2016-12-24,05:25:58,1.19,44,0.46000000000000085,54.0,150,4.5,06:54:00,17:50:00,2016,12,12
26757,1482592849,2016-12-24,05:20:49,1.18,44,0.4499999999999993,54.0,159,6.75,06:54:00,17:50:00,2016,12,12
26758,1482592550,2016-12-24,05:15:50,1.23,44,0.4499999999999993,53.0,195,7.87,06:54:00,17:50:00,2016,12,12
26759,1482592240,2016-12-24,05:10:40,1.21,44,0.4499999999999993,54.0,181,6.75,06:54:00,17:50:00,2016,12,12
26760,1482591961,2016-12-24,05:06:01,1.23,44,0.4499999999999993,54.0,195,9.0,06:54:00,17:50:00,2016,12,12
26761,1482591639,2016-12-24,05:00:39,1.18,44,0.4499999999999993,55.0,177,9.0,06:54:00,17:50:00,2016,12,12
26762,1482591352,2016-12-24,04:55:52,1.21,44,0.4499999999999993,54.0,175,9.0,06:54:00,17:50:00,2016,12,12
26763,1482591051,2016-12-24,04:50:51,1.22,44,0.46000000000000085,54.0,158,9.0,06:54:00,17:50:00,2016,12,12
26764,1482590741,2016-12-24,04:45:41,1.25,45,0.4499999999999993,55.0,154,5.62,06:54:00,17:50:00,2016,12,12
26765,1482590450,2016-12-24,04:40:50,1.21,45,0.4499999999999993,55.0,157,9.0,06:54:00,17:50:00,2016,12,12
26766,1482590140,2016-12-24,04:35:40,1.21,45,0.4499999999999993,54.0,166,9.0,06:54:00,17:50:00,2016,12,12
26767,1482589850,2016-12-24,04:30:50,1.23,45,0.4499999999999993,54.0,147,7.87,06:54:00,17:50:00,2016,12,12
26768,1482589549,2016-12-24,04:25:49,1.24,45,0.4499999999999993,54.0,178,11.25,06:54:00,17:50:00,2016,12,12
26769,1482589243,2016-12-24,04:20:43,1.24,45,0.4499999999999993,54.0,170,10.12,06:54:00,17:50:00,2016,12,12
26770,1482588950,2016-12-24,04:15:50,1.22,45,0.4499999999999993,54.0,170,6.75,06:54:00,17:50:00,2016,12,12
26771,1482588639,2016-12-24,04:10:39,1.22,45,0.4499999999999993,55.0,178,7.87,06:54:00,17:50:00,2016,12,12
26772,1482588350,2016-12-24,04:05:50,1.2,45,0.4499999999999993,54.0,173,6.75,06:54:00,17:50:00,2016,12,12
26773,1482588053,2016-12-24,04:00:53,1.22,45,0.4499999999999993,54.0,171,10.12,06:54:00,17:50:00,2016,12,12
26774,1482587739,2016-12-24,03:55:39,1.21,45,0.4499999999999993,53.0,157,6.75,06:54:00,17:50:00,2016,12,12
26775,1482587449,2016-12-24,03:50:49,1.21,45,0.4499999999999993,53.0,154,7.87,06:54:00,17:50:00,2016,12,12
26776,1482587139,2016-12-24,03:45:39,1.22,45,0.4499999999999993,53.0,163,7.87,06:54:00,17:50:00,2016,12,12
26777,1482586851,2016-12-24,03:40:51,1.24,45,0.4499999999999993,51.0,150,7.87,06:54:00,17:50:00,2016,12,12
26778,1482586549,2016-12-24,03:35:49,1.23,46,0.4499999999999993,49.0,132,9.0,06:54:00,17:50:00,2016,12,12
26779,1482586240,2016-12-24,03:30:40,1.21,46,0.4499999999999993,48.0,157,5.62,06:54:00,17:50:00,2016,12,12
26780,1482585947,2016-12-24,03:25:47,1.23,46,0.4499999999999993,47.0,161,7.87,06:54:00,17:50:00,2016,12,12
26781,1482585650,2016-12-24,03:20:50,1.27,46,0.4499999999999993,47.0,168,7.87,06:54:00,17:50:00,2016,12,12
26782,1482585339,2016-12-24,03:15:39,1.22,46,0.4499999999999993,47.0,184,7.87,06:54:00,17:50:00,2016,12,12
26783,1482585050,2016-12-24,03:10:50,1.21,46,0.4499999999999993,47.0,157,11.25,06:54:00,17:50:00,2016,12,12
26784,1482584739,2016-12-24,03:05:39,1.22,46,0.4499999999999993,47.0,172,9.0,06:54:00,17:50:00,2016,12,12
26785,1482584450,2016-12-24,03:00:50,1.22,46,0.4499999999999993,47.0,158,10.12,06:54:00,17:50:00,2016,12,12
26786,1482584149,2016-12-24,02:55:49,1.23,46,0.4499999999999993,46.0,174,10.12,06:54:00,17:50:00,2016,12,12
26787,1482583842,2016-12-24,02:50:42,1.23,46,0.4499999999999993,47.0,186,9.0,06:54:00,17:50:00,2016,12,12
26788,1482583549,2016-12-24,02:45:49,1.23,46,0.4499999999999993,47.0,182,11.25,06:54:00,17:50:00,2016,12,12
26789,1482583270,2016-12-24,02:41:10,1.24,46,0.46000000000000085,46.0,137,10.12,06:54:00,17:50:00,2016,12,12
26790,1482582943,2016-12-24,02:35:43,1.21,46,0.46000000000000085,45.0,182,10.12,06:54:00,17:50:00,2016,12,12
26791,1482582649,2016-12-24,02:30:49,1.23,46,0.46000000000000085,45.0,141,11.25,06:54:00,17:50:00,2016,12,12
26792,1482582349,2016-12-24,02:25:49,1.19,46,0.46000000000000085,45.0,122,11.25,06:54:00,17:50:00,2016,12,12
26793,1482582040,2016-12-24,02:20:40,1.19,46,0.46000000000000085,45.0,163,10.12,06:54:00,17:50:00,2016,12,12
26794,1482581750,2016-12-24,02:15:50,1.23,46,0.46000000000000085,45.0,158,11.25,06:54:00,17:50:00,2016,12,12
26795,1482581449,2016-12-24,02:10:49,1.23,46,0.46000000000000085,45.0,181,7.87,06:54:00,17:50:00,2016,12,12
26796,1482581143,2016-12-24,02:05:43,1.2,46,0.46999999999999886,44.0,171,7.87,06:54:00,17:50:00,2016,12,12
26797,1482580850,2016-12-24,02:00:50,1.21,46,0.46999999999999886,45.0,152,10.12,06:54:00,17:50:00,2016,12,12
26798,1482580539,2016-12-24,01:55:39,1.21,46,0.46999999999999886,44.0,178,10.12,06:54:00,17:50:00,2016,12,12
26799,1482580251,2016-12-24,01:50:51,1.23,47,0.46999999999999886,43.0,147,7.87,06:54:00,17:50:00,2016,12,12
26800,1482579940,2016-12-24,01:45:40,1.21,47,0.46999999999999886,44.0,170,9.0,06:54:00,17:50:00,2016,12,12
26801,1482579649,2016-12-24,01:40:49,1.23,47,0.46999999999999886,44.0,163,10.12,06:54:00,17:50:00,2016,12,12
26802,1482579357,2016-12-24,01:35:57,1.23,47,0.46999999999999886,43.0,164,9.0,06:54:00,17:50:00,2016,12,12
26803,1482579050,2016-12-24,01:30:50,1.25,47,0.46999999999999886,43.0,148,5.62,06:54:00,17:50:00,2016,12,12
26804,1482578751,2016-12-24,01:25:51,1.23,47,0.46999999999999886,43.0,136,9.0,06:54:00,17:50:00,2016,12,12
26805,1482578439,2016-12-24,01:20:39,1.2,47,0.46999999999999886,43.0,149,7.87,06:54:00,17:50:00,2016,12,12
26806,1482578149,2016-12-24,01:15:49,1.25,47,0.46999999999999886,42.0,160,6.75,06:54:00,17:50:00,2016,12,12
26807,1482577843,2016-12-24,01:10:43,1.24,48,0.4800000000000004,42.0,164,11.25,06:54:00,17:50:00,2016,12,12
26808,1482577549,2016-12-24,01:05:49,1.21,48,0.4800000000000004,42.0,158,10.12,06:54:00,17:50:00,2016,12,12
26809,1482577250,2016-12-24,01:00:50,1.24,48,0.4800000000000004,42.0,146,7.87,06:54:00,17:50:00,2016,12,12
26810,1482576940,2016-12-24,00:55:40,1.25,48,0.4800000000000004,42.0,152,7.87,06:54:00,17:50:00,2016,12,12
26811,1482576649,2016-12-24,00:50:49,1.22,48,0.4800000000000004,42.0,169,6.75,06:54:00,17:50:00,2016,12,12
26812,1482576349,2016-12-24,00:45:49,1.18,48,0.4800000000000004,42.0,201,4.5,06:54:00,17:50:00,2016,12,12
26813,1482576039,2016-12-24,00:40:39,1.24,48,0.4800000000000004,43.0,166,7.87,06:54:00,17:50:00,2016,12,12
26814,1482575739,2016-12-24,00:35:39,1.24,48,0.4800000000000004,43.0,159,7.87,06:54:00,17:50:00,2016,12,12
26815,1482575449,2016-12-24,00:30:49,1.21,48,0.4800000000000004,44.0,138,7.87,06:54:00,17:50:00,2016,12,12
26816,1482575140,2016-12-24,00:25:40,1.2,48,0.46999999999999886,44.0,159,11.25,06:54:00,17:50:00,2016,12,12
26817,1482574849,2016-12-24,00:20:49,1.23,48,0.46999999999999886,44.0,148,7.87,06:54:00,17:50:00,2016,12,12
26818,1482574539,2016-12-24,00:15:39,1.19,48,0.46999999999999886,44.0,173,10.12,06:54:00,17:50:00,2016,12,12
26819,1482574249,2016-12-24,00:10:49,1.26,48,0.46999999999999886,44.0,180,12.37,06:54:00,17:50:00,2016,12,12
26820,1482573950,2016-12-24,00:05:50,1.22,47,0.4800000000000004,44.0,172,11.25,06:54:00,17:50:00,2016,12,12
26821,1482573639,2016-12-24,00:00:39,1.21,47,0.4800000000000004,44.0,125,12.37,06:54:00,17:50:00,2016,12,12
26822,1482573349,2016-12-23,23:55:49,1.23,47,0.4800000000000004,43.0,154,12.37,06:54:00,17:50:00,2016,12,12
26823,1482573039,2016-12-23,23:50:39,1.27,47,0.4800000000000004,43.0,162,9.0,06:54:00,17:50:00,2016,12,12
26824,1482572752,2016-12-23,23:45:52,1.23,47,0.4800000000000004,43.0,164,12.37,06:54:00,17:50:00,2016,12,12
26825,1482572450,2016-12-23,23:40:50,1.23,47,0.4800000000000004,42.0,166,9.0,06:54:00,17:50:00,2016,12,12
26826,1482572140,2016-12-23,23:35:40,1.18,47,0.4800000000000004,41.0,189,7.87,06:54:00,17:50:00,2016,12,12
26827,1482571849,2016-12-23,23:30:49,1.23,46,0.4800000000000004,41.0,165,10.12,06:54:00,17:50:00,2016,12,12
26828,1482571553,2016-12-23,23:25:53,1.21,46,0.4800000000000004,41.0,158,7.87,06:54:00,17:50:00,2016,12,12
26829,1482571240,2016-12-23,23:20:40,1.21,47,0.4800000000000004,41.0,169,13.5,06:54:00,17:50:00,2016,12,12
26830,1482570949,2016-12-23,23:15:49,1.22,47,0.4800000000000004,40.0,168,6.75,06:54:00,17:50:00,2016,12,12
26831,1482570641,2016-12-23,23:10:41,1.25,47,0.4800000000000004,40.0,170,13.5,06:54:00,17:50:00,2016,12,12
26832,1482570353,2016-12-23,23:05:53,1.23,47,0.4800000000000004,41.0,141,7.87,06:54:00,17:50:00,2016,12,12
26833,1482570049,2016-12-23,23:00:49,1.24,47,0.4800000000000004,40.0,178,11.25,06:54:00,17:50:00,2016,12,12
26834,1482569754,2016-12-23,22:55:54,1.23,47,0.4800000000000004,38.0,175,9.0,06:54:00,17:50:00,2016,12,12
26835,1482569452,2016-12-23,22:50:52,1.24,47,0.4800000000000004,38.0,152,9.0,06:54:00,17:50:00,2016,12,12
26836,1482569139,2016-12-23,22:45:39,1.25,48,0.48999999999999844,38.0,158,13.5,06:54:00,17:50:00,2016,12,12
26837,1482568856,2016-12-23,22:40:56,1.24,48,0.48999999999999844,38.0,140,12.37,06:54:00,17:50:00,2016,12,12
26838,1482568539,2016-12-23,22:35:39,1.21,48,0.48999999999999844,38.0,180,9.0,06:54:00,17:50:00,2016,12,12
26839,1482568249,2016-12-23,22:30:49,1.25,48,0.48999999999999844,37.0,154,11.25,06:54:00,17:50:00,2016,12,12
26840,1482567940,2016-12-23,22:25:40,1.22,48,0.48999999999999844,36.0,163,11.25,06:54:00,17:50:00,2016,12,12
26841,1482567650,2016-12-23,22:20:50,1.21,49,0.48999999999999844,37.0,170,10.12,06:54:00,17:50:00,2016,12,12
26842,1482567349,2016-12-23,22:15:49,1.24,48,0.48999999999999844,37.0,168,12.37,06:54:00,17:50:00,2016,12,12
26843,1482567041,2016-12-23,22:10:41,1.22,48,0.48999999999999844,37.0,163,10.12,06:54:00,17:50:00,2016,12,12
26844,1482566749,2016-12-23,22:05:49,1.23,48,0.48999999999999844,37.0,167,10.12,06:54:00,17:50:00,2016,12,12
26845,1482566442,2016-12-23,22:00:42,1.23,48,0.48999999999999844,38.0,160,10.12,06:54:00,17:50:00,2016,12,12
26846,1482566154,2016-12-23,21:55:54,1.23,48,0.48999999999999844,37.0,163,11.25,06:54:00,17:50:00,2016,12,12
26847,1482565840,2016-12-23,21:50:40,1.19,48,0.48999999999999844,38.0,157,12.37,06:54:00,17:50:00,2016,12,12
26848,1482565549,2016-12-23,21:45:49,1.26,48,0.48999999999999844,38.0,163,10.12,06:54:00,17:50:00,2016,12,12
26849,1482565253,2016-12-23,21:40:53,1.25,48,0.48999999999999844,38.0,192,7.87,06:54:00,17:50:00,2016,12,12
26850,1482564949,2016-12-23,21:35:49,1.24,48,0.48999999999999844,38.0,144,10.12,06:54:00,17:50:00,2016,12,12
26851,1482564680,2016-12-23,21:31:20,1.21,48,0.48999999999999844,38.0,149,9.0,06:54:00,17:50:00,2016,12,12
26852,1482564350,2016-12-23,21:25:50,1.24,48,0.48999999999999844,38.0,148,7.87,06:54:00,17:50:00,2016,12,12
26853,1482564040,2016-12-23,21:20:40,1.2,48,0.4800000000000004,38.0,160,7.87,06:54:00,17:50:00,2016,12,12
26854,1482563750,2016-12-23,21:15:50,1.22,48,0.48999999999999844,38.0,137,6.75,06:54:00,17:50:00,2016,12,12
26855,1482563449,2016-12-23,21:10:49,1.23,48,0.4800000000000004,38.0,191,6.75,06:54:00,17:50:00,2016,12,12
26856,1482563139,2016-12-23,21:05:39,1.21,48,0.4800000000000004,39.0,181,9.0,06:54:00,17:50:00,2016,12,12
26857,1482562849,2016-12-23,21:00:49,1.22,48,0.4800000000000004,40.0,164,9.0,06:54:00,17:50:00,2016,12,12
26858,1482562551,2016-12-23,20:55:51,1.21,48,0.4800000000000004,40.0,175,6.75,06:54:00,17:50:00,2016,12,12
26859,1482562257,2016-12-23,20:50:57,1.24,48,0.4800000000000004,40.0,174,10.12,06:54:00,17:50:00,2016,12,12
26860,1482561949,2016-12-23,20:45:49,1.23,48,0.4800000000000004,39.0,170,9.0,06:54:00,17:50:00,2016,12,12
26861,1482561682,2016-12-23,20:41:22,1.24,48,0.4800000000000004,39.0,179,10.12,06:54:00,17:50:00,2016,12,12
26862,1482561354,2016-12-23,20:35:54,1.22,48,0.4800000000000004,40.0,125,6.75,06:54:00,17:50:00,2016,12,12
26863,1482561049,2016-12-23,20:30:49,1.26,49,0.4800000000000004,40.0,152,3.37,06:54:00,17:50:00,2016,12,12
26864,1482560739,2016-12-23,20:25:39,1.26,49,0.4800000000000004,39.0,130,6.75,06:54:00,17:50:00,2016,12,12
26865,1482560452,2016-12-23,20:20:52,1.21,49,0.4800000000000004,38.0,145,5.62,06:54:00,17:50:00,2016,12,12
26866,1482560140,2016-12-23,20:15:40,1.24,49,0.4800000000000004,38.0,183,7.87,06:54:00,17:50:00,2016,12,12
26867,1482559849,2016-12-23,20:10:49,1.24,49,0.4800000000000004,38.0,152,7.87,06:54:00,17:50:00,2016,12,12
26868,1482559551,2016-12-23,20:05:51,1.2,49,0.4800000000000004,38.0,152,2.25,06:54:00,17:50:00,2016,12,12
26869,1482559240,2016-12-23,20:00:40,1.22,49,0.4800000000000004,38.0,149,7.87,06:54:00,17:50:00,2016,12,12
26870,1482558940,2016-12-23,19:55:40,1.25,49,0.4800000000000004,38.0,177,6.75,06:54:00,17:50:00,2016,12,12
26871,1482558652,2016-12-23,19:50:52,1.21,49,0.4800000000000004,39.0,151,5.62,06:54:00,17:50:00,2016,12,12
26872,1482558339,2016-12-23,19:45:39,1.23,49,0.4800000000000004,38.0,156,7.87,06:54:00,17:50:00,2016,12,12
26873,1482558049,2016-12-23,19:40:49,1.22,49,0.4800000000000004,38.0,181,6.75,06:54:00,17:50:00,2016,12,12
26874,1482557740,2016-12-23,19:35:40,1.22,49,0.4800000000000004,39.0,186,7.87,06:54:00,17:50:00,2016,12,12
26875,1482557449,2016-12-23,19:30:49,1.21,49,0.4800000000000004,39.0,188,6.75,06:54:00,17:50:00,2016,12,12
26876,1482557149,2016-12-23,19:25:49,1.23,49,0.4800000000000004,39.0,180,9.0,06:54:00,17:50:00,2016,12,12
26877,1482556840,2016-12-23,19:20:40,1.25,49,0.4800000000000004,40.0,150,5.62,06:54:00,17:50:00,2016,12,12
26878,1482556549,2016-12-23,19:15:49,1.24,49,0.46999999999999886,40.0,180,7.87,06:54:00,17:50:00,2016,12,12
26879,1482556240,2016-12-23,19:10:40,1.24,49,0.46999999999999886,40.0,172,10.12,06:54:00,17:50:00,2016,12,12
26880,1482555949,2016-12-23,19:05:49,1.26,49,0.46999999999999886,43.0,156,9.0,06:54:00,17:50:00,2016,12,12
26881,1482555669,2016-12-23,19:01:09,1.23,49,0.46999999999999886,46.0,153,7.87,06:54:00,17:50:00,2016,12,12
26882,1482555381,2016-12-23,18:56:21,1.22,49,0.46999999999999886,44.0,125,10.12,06:54:00,17:50:00,2016,12,12
26883,1482555040,2016-12-23,18:50:40,1.22,49,0.46999999999999886,43.0,144,11.25,06:54:00,17:50:00,2016,12,12
26884,1482554750,2016-12-23,18:45:50,1.24,48,0.46999999999999886,46.0,118,9.0,06:54:00,17:50:00,2016,12,12
26885,1482554450,2016-12-23,18:40:50,1.2,48,0.46999999999999886,50.0,99,2.25,06:54:00,17:50:00,2016,12,12
26886,1482554140,2016-12-23,18:35:40,1.22,48,0.46999999999999886,53.0,125,6.75,06:54:00,17:50:00,2016,12,12
26887,1482553870,2016-12-23,18:31:10,1.23,49,0.46999999999999886,56.0,135,7.87,06:54:00,17:50:00,2016,12,12
26888,1482553570,2016-12-23,18:26:10,1.22,49,0.46000000000000085,61.0,154,10.12,06:54:00,17:50:00,2016,12,12
26889,1482553249,2016-12-23,18:20:49,1.22,49,0.46000000000000085,67.0,70,3.37,06:54:00,17:50:00,2016,12,12
26890,1482552949,2016-12-23,18:15:49,1.23,50,0.46000000000000085,69.0,64,2.25,06:54:00,17:50:00,2016,12,12
26891,1482552639,2016-12-23,18:10:39,1.23,50,0.46000000000000085,64.0,59,3.37,06:54:00,17:50:00,2016,12,12
26892,1482552351,2016-12-23,18:05:51,1.32,50,0.46000000000000085,65.0,117,2.25,06:54:00,17:50:00,2016,12,12
26893,1482552050,2016-12-23,18:00:50,2.3,50,0.46000000000000085,66.0,33,2.25,06:54:00,17:50:00,2016,12,12
26894,1482551740,2016-12-23,17:55:40,4.0,50,0.46000000000000085,71.0,155,4.5,06:54:00,17:50:00,2016,12,12
26895,1482551450,2016-12-23,17:50:50,5.92,51,0.46000000000000085,83.0,47,2.25,06:54:00,17:50:00,2016,12,12
26896,1482551140,2016-12-23,17:45:40,8.01,52,0.46000000000000085,84.0,142,2.25,06:54:00,17:50:00,2016,12,12
26897,1482550849,2016-12-23,17:40:49,10.08,53,0.46000000000000085,82.0,110,7.87,06:54:00,17:50:00,2016,12,12
26898,1482550549,2016-12-23,17:35:49,12.18,54,0.46000000000000085,79.0,119,3.37,06:54:00,17:50:00,2016,12,12
26899,1482550243,2016-12-23,17:30:43,22.07,55,0.4499999999999993,69.0,77,2.25,06:54:00,17:50:00,2016,12,12
26900,1482549949,2016-12-23,17:25:49,30.95,55,0.4499999999999993,51.0,115,5.62,06:54:00,17:50:00,2016,12,12
26901,1482549650,2016-12-23,17:20:50,46.57,55,0.4499999999999993,58.0,103,4.5,06:54:00,17:50:00,2016,12,12
26902,1482549350,2016-12-23,17:15:50,65.88,55,0.4499999999999993,68.0,109,3.37,06:54:00,17:50:00,2016,12,12
26903,1482549049,2016-12-23,17:10:49,86.28,56,0.4400000000000013,63.0,124,10.12,06:54:00,17:50:00,2016,12,12
26904,1482548740,2016-12-23,17:05:40,108.12,55,0.4400000000000013,65.0,177,13.5,06:54:00,17:50:00,2016,12,12
26905,1482548449,2016-12-23,17:00:49,131.35,55,0.4400000000000013,72.0,135,12.37,06:54:00,17:50:00,2016,12,12
26906,1482548139,2016-12-23,16:55:39,156.24,55,0.4400000000000013,73.0,50,10.12,06:54:00,17:50:00,2016,12,12
26907,1482547850,2016-12-23,16:50:50,180.8,54,0.4499999999999993,73.0,79,11.25,06:54:00,17:50:00,2016,12,12
26908,1482547562,2016-12-23,16:46:02,204.57,54,0.4499999999999993,75.0,63,5.62,06:54:00,17:50:00,2016,12,12
26909,1482547240,2016-12-23,16:40:40,232.81,55,0.4499999999999993,77.0,72,7.87,06:54:00,17:50:00,2016,12,12
26910,1482546950,2016-12-23,16:35:50,258.14,55,0.4499999999999993,78.0,89,7.87,06:54:00,17:50:00,2016,12,12
26911,1482546639,2016-12-23,16:30:39,284.44,55,0.4499999999999993,79.0,145,3.37,06:54:00,17:50:00,2016,12,12
26912,1482546354,2016-12-23,16:25:54,308.28,56,0.4499999999999993,77.0,71,5.62,06:54:00,17:50:00,2016,12,12
26913,1482546039,2016-12-23,16:20:39,333.04,56,0.4400000000000013,74.0,96,7.87,06:54:00,17:50:00,2016,12,12
26914,1482545750,2016-12-23,16:15:50,353.75,56,0.4400000000000013,71.0,44,7.87,06:54:00,17:50:00,2016,12,12
26915,1482545449,2016-12-23,16:10:49,373.93,57,0.4299999999999997,65.0,101,11.25,06:54:00,17:50:00,2016,12,12
26916,1482545139,2016-12-23,16:05:39,393.9,57,0.4400000000000013,65.0,42,13.5,06:54:00,17:50:00,2016,12,12
26917,1482544849,2016-12-23,16:00:49,411.15,57,0.4400000000000013,62.0,76,6.75,06:54:00,17:50:00,2016,12,12
26918,1482544551,2016-12-23,15:55:51,429.5,57,0.4400000000000013,61.0,57,10.12,06:54:00,17:50:00,2016,12,12
26919,1482544240,2016-12-23,15:50:40,448.5,58,0.4400000000000013,59.0,143,4.5,06:54:00,17:50:00,2016,12,12
26920,1482543949,2016-12-23,15:45:49,465.54,58,0.4299999999999997,59.0,77,7.87,06:54:00,17:50:00,2016,12,12
26921,1482543650,2016-12-23,15:40:50,483.82,57,0.4400000000000013,58.0,65,7.87,06:54:00,17:50:00,2016,12,12
26922,1482543342,2016-12-23,15:35:42,500.97,57,0.4400000000000013,60.0,27,5.62,06:54:00,17:50:00,2016,12,12
26923,1482543055,2016-12-23,15:30:55,516.8,57,0.4400000000000013,58.0,57,9.0,06:54:00,17:50:00,2016,12,12
26924,1482542739,2016-12-23,15:25:39,532.6,57,0.4400000000000013,63.0,71,9.0,06:54:00,17:50:00,2016,12,12
26925,1482542449,2016-12-23,15:20:49,549.0,56,0.4400000000000013,67.0,56,6.75,06:54:00,17:50:00,2016,12,12
26926,1482542140,2016-12-23,15:15:40,565.92,56,0.4400000000000013,67.0,31,6.75,06:54:00,17:50:00,2016,12,12
