employee_id,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,department,salary
62743,4,173,3,0,0,0,management,medium
62749,4,172,3,0,0,0,IT,medium
62750,3,167,3,0,0,0,IT,medium
62755,2,153,3,0,0,0,IT,high
62760,4,243,3,0,0,0,IT,high
62766,6,163,4,0,0,0,IT,high
67894,3,221,3,0,0,0,product_mng,high
62778,3,191,3,0,0,0,product_mng,high
62781,4,272,3,0,0,0,product_mng,high
62792,2,118,2,0,0,0,product_mng,high
62803,5,173,4,0,0,0,IT,high
68979,4,200,3,1,0,0,RandD,low
62808,5,132,3,1,0,0,RandD,low
62811,4,180,2,0,0,0,RandD,low
62815,4,145,5,0,0,0,RandD,low
62818,4,139,2,0,0,0,RandD,low
62824,5,230,6,0,0,0,marketing,low
62829,4,247,4,0,0,0,sales,low
62834,4,140,2,0,0,0,accounting,low
62841,4,266,3,1,0,0,support,medium
62843,4,261,3,0,0,0,technical,medium
69645,4,275,3,0,0,0,management,medium
62856,5,254,2,0,0,0,marketing,medium
62860,5,231,2,0,0,0,marketing,medium
62862,3,138,3,0,0,0,marketing,medium
62867,4,163,3,0,0,0,sales,medium
62874,5,262,3,0,0,0,sales,medium
62875,4,201,3,0,0,0,sales,medium
69801,3,229,3,0,0,0,sales,medium
62891,4,228,2,0,0,0,sales,medium
62897,5,228,3,0,0,0,sales,medium
62903,3,273,3,0,0,0,sales,medium
62907,4,171,2,0,0,0,sales,medium
62912,3,148,5,0,0,0,sales,medium
70275,5,211,3,0,0,0,sales,medium
62920,2,211,3,0,0,0,sales,medium
62925,3,175,3,0,0,0,sales,medium
62928,4,245,4,0,0,0,sales,medium
62930,3,273,2,1,0,0,sales,medium
62936,3,225,4,1,0,0,sales,medium
62938,5,152,3,0,0,0,sales,medium
62940,5,194,3,0,0,0,sales,medium
62945,4,185,3,1,0,0,sales,high
62951,3,193,2,0,0,0,sales,low
62959,3,166,2,0,0,0,accounting,medium
70698,5,223,3,1,0,0,accounting,medium
62970,5,281,4,1,0,0,accounting,medium
62978,3,241,3,0,0,0,hr,medium
62981,3,165,2,1,0,0,hr,medium
62983,4,143,2,0,0,0,hr,medium
62989,5,137,3,0,0,0,hr,medium
62990,4,185,3,1,0,0,technical,medium
62993,3,271,3,1,0,0,technical,medium
62996,4,207,2,1,0,0,technical,medium
62999,4,184,3,0,0,0,technical,low
63003,4,253,2,0,0,0,technical,low
63012,3,152,6,0,0,0,technical,low
63013,3,225,2,0,0,0,technical,low
63025,5,189,5,0,0,0,technical,low
71329,3,153,2,0,0,0,technical,low
63046,4,245,3,0,0,0,technical,low
63048,5,233,3,0,0,0,technical,high
63052,4,210,3,0,0,0,support,low
63056,4,176,4,0,0,0,support,high
63059,5,191,3,0,0,0,support,high
63061,3,224,3,0,0,0,support,low
63067,3,185,3,0,0,0,support,low
63072,3,245,4,0,0,0,support,high
63077,3,173,2,0,0,0,support,low
63085,4,231,3,0,0,0,support,medium
71955,3,270,3,0,0,0,support,high
63097,5,196,3,0,0,0,support,medium
63099,3,238,2,0,0,0,support,medium
63101,4,261,2,0,0,0,technical,medium
63108,3,201,2,0,0,0,technical,medium
63111,3,252,3,0,0,0,technical,high
63119,3,191,5,0,0,0,management,medium
63120,3,199,3,0,0,0,IT,medium
63132,5,234,2,1,0,0,IT,medium
63133,4,192,4,0,0,0,IT,high
63137,6,237,5,0,0,0,IT,medium
63138,3,207,3,0,0,0,IT,high
63139,2,145,2,0,0,0,product_mng,low
63142,6,155,5,0,0,0,product_mng,medium
73419,5,145,2,0,0,0,product_mng,medium
63157,6,247,6,0,0,0,product_mng,medium
63164,4,182,3,0,0,0,IT,medium
63169,4,183,4,0,0,0,RandD,low
63180,2,146,3,0,0,0,RandD,low
63184,3,241,3,0,0,0,RandD,low
73556,5,261,3,1,0,0,RandD,low
63187,4,140,3,0,0,0,RandD,low
63193,3,257,3,0,0,0,marketing,low
63195,3,186,2,0,0,0,marketing,low
63196,3,159,3,0,0,0,sales,low
63203,3,164,4,1,0,0,accounting,low
63217,4,217,6,1,0,0,support,low
63220,4,137,4,0,0,0,technical,high
63223,4,164,2,1,0,0,management,low
63227,5,249,3,0,0,0,marketing,low
63232,3,264,2,0,0,0,marketing,low
63250,4,208,2,1,0,0,marketing,low
63258,3,175,3,0,0,0,sales,high
63261,4,209,2,0,0,0,sales,low
63268,4,268,4,0,0,0,sales,low
63273,3,264,3,0,0,0,sales,low
63274,4,234,2,0,0,0,sales,high
63278,5,199,4,0,0,0,sales,low
63288,4,205,2,0,0,1,sales,medium
63291,5,140,4,0,0,1,sales,high
63294,3,257,3,0,0,1,sales,medium
63306,4,227,2,0,0,1,sales,high
63308,4,189,3,0,0,1,sales,medium
63319,5,241,2,1,0,0,sales,medium
63323,5,199,4,0,0,0,sales,medium
63324,4,206,3,0,0,0,sales,medium
63328,5,268,3,0,0,0,sales,medium
63336,3,221,3,1,0,0,sales,medium
73562,4,262,2,0,0,0,sales,medium
63357,5,253,6,0,0,0,sales,medium
73569,5,241,3,0,0,0,sales,high
63365,4,252,4,0,0,0,accounting,low
63369,2,171,3,0,0,0,accounting,medium
63374,4,194,3,0,0,0,accounting,medium
63375,3,104,2,0,0,0,hr,medium
73771,4,176,3,0,0,0,hr,medium
63383,4,192,3,0,0,0,hr,medium
63390,3,154,2,0,0,0,hr,medium
74407,4,186,4,1,0,0,technical,medium
63406,3,200,4,0,0,0,technical,medium
63411,4,132,4,0,0,0,technical,medium
63415,5,236,3,0,0,0,technical,high
63418,3,211,4,0,0,0,technical,low
63433,4,273,2,0,0,0,technical,low
63443,4,223,4,0,0,0,technical,low
63445,3,204,2,0,0,0,technical,high
63449,3,196,3,1,0,0,technical,low
63451,2,219,2,0,0,0,technical,low
74634,4,261,3,0,0,0,technical,low
63459,3,254,2,0,0,0,support,high
78476,4,185,2,0,0,0,support,low
78509,6,98,3,0,0,0,support,low
63471,3,260,4,0,0,0,support,low
63475,5,137,2,1,0,0,support,low
63477,4,159,3,1,0,0,support,low
63478,5,265,4,0,0,0,support,low
63488,4,177,4,1,0,0,support,low
63490,4,247,2,0,0,0,support,medium
63493,3,161,3,0,0,0,support,medium
63497,2,103,3,0,0,0,support,medium
79360,4,151,3,0,0,0,technical,medium
63505,3,193,3,0,0,0,technical,medium
63508,3,194,3,0,0,0,technical,medium
63520,5,208,3,0,0,0,management,medium
63530,4,229,3,0,0,0,IT,medium
63535,3,166,2,0,0,0,IT,medium
63537,3,141,3,0,0,0,IT,medium
81499,3,249,2,0,0,0,IT,medium
63557,4,264,3,0,0,0,IT,medium
63564,3,252,2,0,0,0,product_mng,high
63565,2,134,3,0,0,0,product_mng,low
63572,3,274,2,1,0,0,product_mng,medium
63573,5,200,4,0,0,0,product_mng,medium
63574,2,154,3,0,0,0,IT,medium
81777,3,111,4,0,0,0,RandD,medium
63594,3,247,3,0,0,0,RandD,low
63600,3,169,3,0,0,0,RandD,low
63601,3,250,3,1,0,0,RandD,low
63604,3,178,3,1,0,0,RandD,low
81929,4,251,3,0,0,0,RandD,low
82583,5,272,2,0,0,0,marketing,low
63612,2,229,4,0,0,0,sales,low
63626,3,180,3,0,0,0,accounting,low
63634,3,271,2,0,0,0,support,low
63640,5,226,3,0,0,0,technical,low
63656,4,150,2,0,0,0,management,low
82628,4,260,3,1,0,0,marketing,low
83008,4,161,3,0,0,0,marketing,low
63670,3,136,3,0,0,0,marketing,low
63672,2,238,2,1,0,0,sales,low
83036,4,98,4,0,0,0,sales,low
63684,5,156,4,0,0,0,sales,low
63704,4,248,2,0,0,0,sales,low
63705,3,170,2,0,0,0,sales,low
63717,3,245,3,0,0,0,sales,low
63719,4,203,5,0,0,0,sales,low
63723,3,182,3,0,0,0,sales,medium
63734,3,175,3,0,0,1,sales,medium
63735,4,145,5,1,0,1,sales,medium
84967,4,220,3,1,0,1,sales,medium
63747,4,259,2,1,0,1,sales,medium
63748,3,228,2,0,0,1,sales,medium
63753,3,189,3,0,0,0,sales,medium
85391,6,257,3,0,0,0,sales,medium
86487,3,180,6,0,0,0,sales,medium
63781,4,180,3,0,0,0,sales,medium
63783,5,215,2,1,0,0,sales,medium
63798,3,132,2,0,0,0,sales,medium
63802,5,213,2,0,0,0,accounting,high
63803,4,173,3,0,0,0,accounting,low
63812,3,186,2,0,0,0,accounting,medium
63817,4,157,2,0,0,0,hr,medium
63818,4,175,4,0,0,0,hr,medium
63821,3,135,3,1,0,0,hr,medium
63822,4,256,5,0,0,0,hr,low
63823,4,268,3,0,0,0,technical,low
63828,5,159,3,0,0,0,technical,low
63832,3,191,4,0,0,0,technical,low
63833,3,275,2,0,0,0,technical,low
63834,5,217,2,1,0,0,technical,low
86657,6,201,4,0,0,0,technical,low
63838,4,205,3,0,0,0,technical,low
63839,3,240,2,1,0,0,technical,low
63854,5,137,3,0,0,0,technical,low
63857,4,241,2,0,0,0,technical,low
63868,5,198,4,0,0,0,technical,low
63869,5,254,2,0,0,0,support,low
63870,4,262,3,0,0,0,support,low
63877,4,244,2,0,0,0,support,low
63879,4,266,3,0,0,0,support,low
63880,6,191,5,0,0,0,support,low
63882,3,148,3,1,0,0,support,low
87162,3,233,2,0,0,0,support,low
87580,4,178,2,1,0,0,support,low
63911,3,165,3,1,0,0,support,low
63912,5,179,6,0,0,0,support,medium
63914,3,149,3,0,0,0,support,medium
63918,3,269,2,1,0,0,technical,medium
63931,5,227,2,0,0,0,technical,medium
63932,3,247,3,0,0,0,technical,medium
63934,3,220,3,0,0,0,management,medium
63936,3,233,2,0,0,0,IT,medium
63939,5,171,5,0,0,0,IT,medium
63940,4,234,2,1,0,0,IT,medium
88113,3,176,2,0,0,0,IT,medium
89662,5,190,4,1,0,0,IT,medium
63944,4,168,2,0,0,0,product_mng,medium
63945,3,205,3,0,0,0,product_mng,high
63946,5,189,3,1,0,0,product_mng,low
89671,4,282,4,0,0,0,product_mng,medium
63968,2,152,2,0,0,0,IT,medium
90731,4,217,4,0,0,0,RandD,medium
63983,4,130,3,0,0,0,RandD,medium
91076,4,153,4,0,0,0,RandD,low
63998,3,270,3,0,0,0,RandD,low
64004,3,220,3,0,0,0,RandD,low
64011,4,253,3,0,0,0,RandD,low
64020,4,209,6,0,0,0,marketing,low
91291,4,231,2,0,0,0,sales,low
64025,4,240,4,0,0,0,accounting,low
64035,5,266,3,0,0,0,support,low
64048,3,153,2,0,0,0,technical,low
64055,4,187,2,0,0,0,management,low
64062,4,185,2,1,0,0,marketing,low
64068,4,147,4,0,0,0,marketing,low
64085,4,188,3,1,0,0,marketing,low
64093,2,252,2,0,0,0,sales,low
64103,4,163,2,0,0,0,sales,low
64105,4,189,2,0,0,0,sales,low
64114,3,156,2,0,0,0,sales,low
91458,3,183,3,0,0,0,sales,low
91812,6,209,5,1,0,0,sales,low
64138,4,271,4,0,0,0,sales,low
64140,5,251,2,0,0,0,sales,low
64144,5,198,5,0,0,0,sales,medium
64148,3,274,4,1,0,1,sales,medium
64151,4,209,3,0,0,1,sales,medium
64154,4,271,4,0,0,1,sales,medium
64162,4,143,2,0,0,1,sales,medium
64165,5,236,3,1,0,1,sales,medium
64175,5,222,3,0,0,1,sales,medium
64179,3,233,3,0,0,1,sales,medium
93566,3,270,3,1,0,1,sales,medium
64198,5,258,3,0,0,1,sales,medium
64223,6,202,4,1,0,1,sales,medium
95663,3,150,2,0,0,0,accounting,medium
95776,4,193,3,0,0,0,accounting,high
64243,5,210,5,0,0,0,accounting,low
64250,3,208,3,0,0,0,hr,medium
64269,3,196,3,0,0,0,hr,medium
64280,5,187,4,0,0,0,hr,medium
97187,3,140,2,0,0,0,hr,medium
98561,4,256,4,0,0,0,technical,low
64301,4,113,3,0,0,0,technical,low
64307,4,196,5,0,0,0,technical,low
64313,3,170,3,0,0,0,technical,low
64316,4,261,6,0,0,0,technical,low
64321,5,132,3,0,0,0,technical,low
64326,3,153,3,0,0,0,technical,low
64329,3,147,3,1,0,0,technical,low
99273,5,244,2,0,0,0,technical,low
64337,4,108,4,0,0,0,technical,low
64342,4,218,2,0,0,0,technical,low
99733,5,133,3,0,0,0,support,low
64350,5,233,3,0,0,0,support,low
64353,4,147,3,0,0,0,support,low
2678,3,176,3,0,0,0,support,low
64365,4,169,4,0,0,0,support,low
64368,4,144,3,0,0,0,support,low
64369,5,151,3,1,0,0,support,low
3600,4,252,3,1,0,0,support,medium
64380,4,180,3,0,0,0,support,medium
64381,3,251,3,0,0,0,support,medium
64382,4,263,4,0,0,0,support,medium
64400,5,260,6,0,0,0,technical,medium
64402,3,227,3,0,0,0,technical,medium
64410,6,260,3,0,0,0,technical,medium
5179,5,158,3,0,0,0,management,medium
64420,3,186,3,0,0,0,IT,medium
64421,4,171,6,0,0,0,IT,medium
64424,3,199,2,1,0,0,IT,medium
6815,5,258,2,0,0,0,IT,medium
64437,4,273,2,0,0,0,IT,high
64451,2,259,3,0,0,0,product_mng,low
64471,3,265,3,0,0,0,product_mng,medium
64475,5,168,4,0,0,0,product_mng,medium
64488,4,163,4,0,0,0,product_mng,medium
64504,5,265,3,0,0,0,IT,medium
6859,4,190,3,0,0,0,RandD,low
64513,3,157,3,0,0,0,RandD,low
64516,4,266,4,0,0,0,RandD,low
64520,6,240,6,0,0,0,RandD,low
64526,3,143,3,0,0,0,RandD,low
64528,3,121,5,0,0,0,RandD,low
7189,2,170,5,0,0,0,IT,low
7213,4,161,4,0,0,0,IT,low
7584,3,239,3,0,0,0,IT,low
64555,3,224,3,0,0,0,IT,low
64560,3,242,3,0,0,0,product_mng,low
64562,4,140,2,1,0,0,product_mng,low
64563,5,170,3,0,0,0,product_mng,low
64566,5,156,2,0,0,0,product_mng,low
64568,2,113,5,0,0,0,IT,low
7682,3,138,3,0,0,0,RandD,low
64573,3,137,5,0,0,0,RandD,low
64577,5,217,3,0,0,0,RandD,low
64582,3,155,3,0,0,0,RandD,low
64584,5,280,4,0,0,0,RandD,low
64586,5,248,2,1,0,0,RandD,low
8039,2,190,8,0,0,0,marketing,medium
64591,3,176,8,0,0,0,sales,medium
64595,4,217,8,0,0,0,accounting,medium
64601,3,269,8,0,0,0,support,medium
64607,3,238,8,0,0,0,technical,medium
64616,5,243,6,0,0,0,management,medium
64622,4,198,6,0,0,0,marketing,medium
9496,3,188,6,0,0,0,marketing,medium
64638,3,257,6,0,0,0,marketing,medium
64639,4,268,6,0,0,0,sales,medium
64641,5,233,4,1,0,0,sales,medium
64652,4,214,5,0,0,0,sales,medium
64655,2,285,3,0,0,0,sales,high
64656,4,224,2,1,0,0,sales,low
64657,4,224,3,0,0,0,sales,medium
64658,3,142,4,0,0,0,sales,medium
64674,4,220,3,0,0,0,sales,medium
10389,4,244,3,0,0,0,sales,medium
64680,4,171,3,0,0,0,sales,low
64686,4,274,2,1,0,0,sales,low
13558,4,214,2,1,0,0,sales,low
13627,5,171,2,0,0,0,sales,low
64698,5,150,2,0,0,0,sales,low
64699,4,260,2,1,0,0,sales,low
64702,5,259,3,0,0,0,sales,low
64723,3,153,2,0,0,0,sales,low
64732,3,263,3,0,0,0,sales,low
64742,2,149,2,1,0,0,sales,low
64747,4,261,3,0,0,0,accounting,low
64749,2,189,4,1,0,0,accounting,low
64758,5,237,4,0,0,0,accounting,low
64765,3,224,3,0,0,0,hr,low
64770,6,240,3,1,0,0,hr,low
13801,3,245,2,1,0,0,hr,low
13947,3,268,3,0,0,0,hr,low
64782,4,208,2,1,0,0,technical,low
64784,4,153,2,0,0,0,technical,low
64785,3,169,3,0,0,0,technical,low
64786,5,218,2,0,0,0,technical,low
64793,3,155,3,0,0,0,technical,medium
64796,5,155,3,0,0,0,technical,medium
64808,6,105,6,0,0,0,technical,medium
64810,4,251,2,0,0,0,technical,medium
64821,4,219,2,0,0,0,technical,medium
64832,4,198,2,1,0,0,technical,medium
64834,4,158,2,0,0,0,technical,medium
64837,3,157,2,0,0,0,support,medium
64843,4,178,2,0,0,0,support,medium
64844,3,145,2,0,0,0,support,medium
64846,5,230,3,0,0,0,support,medium
14735,3,174,3,0,0,0,support,medium
64867,5,140,3,0,0,0,support,high
11871,3,174,2,0,0,0,support,low
64872,4,173,2,0,0,0,support,medium
64883,2,203,4,0,0,0,support,medium
64891,5,170,3,0,0,0,support,medium
18275,3,203,3,0,0,0,support,medium
18685,5,169,3,0,0,0,technical,low
64904,3,109,6,0,0,0,technical,low
64930,5,263,3,0,0,0,technical,low
64932,4,185,3,0,0,0,management,low
64934,4,191,5,0,0,0,IT,low
64942,5,259,4,1,0,0,IT,low
64943,4,253,3,0,0,0,IT,low
64946,3,216,3,0,0,0,IT,low
64956,2,264,3,0,0,0,IT,medium
64960,3,181,3,1,0,0,product_mng,medium
64961,3,209,3,0,0,0,product_mng,medium
64972,4,239,2,0,0,0,product_mng,medium
64974,3,197,3,0,0,0,product_mng,medium
19300,4,150,2,0,0,0,IT,medium
33839,3,164,10,0,0,0,management,medium
64984,3,216,8,0,0,0,management,medium
64986,2,271,8,1,0,0,management,medium
64992,4,176,8,0,0,0,management,medium
64995,3,156,8,0,0,0,management,medium
65001,4,143,8,0,0,0,management,medium
65006,4,233,6,0,0,0,IT,medium
65012,3,138,6,1,0,0,IT,medium
65015,3,259,6,0,0,0,IT,medium
65026,4,169,6,0,0,0,IT,medium
65029,3,172,6,0,0,0,product_mng,medium
20174,4,156,3,0,0,0,product_mng,medium
65041,4,140,3,0,0,0,product_mng,medium
65047,4,212,2,0,0,0,product_mng,medium
65053,4,269,3,0,0,0,IT,medium
65056,5,111,5,0,0,0,management,medium
65063,4,198,2,0,0,0,management,medium
65067,4,263,3,0,0,0,management,medium
65069,5,191,5,0,0,0,management,medium
65074,3,188,3,0,0,0,management,medium
65079,4,252,3,0,0,0,management,medium
65080,2,142,3,0,0,0,marketing,high
65082,4,247,3,0,0,0,sales,high
65089,6,269,2,0,0,0,accounting,high
65093,4,244,3,0,0,0,support,high
65096,4,164,3,0,0,0,technical,high
65099,6,232,5,0,0,0,management,high
65108,3,177,3,0,0,0,marketing,high
20899,3,173,3,1,0,0,marketing,high
65114,5,165,2,1,0,0,marketing,high
65116,3,225,2,0,0,0,sales,high
65123,3,121,3,1,0,0,sales,low
65126,2,219,4,0,0,0,sales,low
21494,4,204,2,0,0,0,sales,low
21641,5,235,4,0,0,0,sales,low
65153,2,215,2,1,0,0,sales,low
65155,5,243,3,0,0,0,sales,low
65159,4,162,6,0,0,0,sales,low
65163,4,262,3,0,0,0,sales,low
65175,4,206,2,0,0,0,sales,low
65178,2,125,4,1,0,0,sales,low
22081,3,167,5,0,0,0,sales,low
65182,5,218,5,0,0,0,sales,low
65184,5,181,3,0,0,0,sales,low
65187,5,269,3,0,0,0,sales,low
65189,3,167,2,0,0,0,sales,low
65200,6,271,10,0,0,0,sales,medium
65207,4,201,8,1,0,0,sales,medium
22570,6,229,8,0,0,0,sales,medium
65222,4,148,8,0,0,0,accounting,medium
22674,3,147,8,0,0,0,accounting,medium
22801,4,211,8,0,0,0,accounting,medium
65241,5,145,6,0,0,0,hr,medium
65250,6,269,6,0,0,0,hr,medium
65256,4,129,6,0,0,0,hr,medium
65257,3,270,6,0,0,0,hr,medium
65265,3,250,6,0,0,0,technical,medium
23672,5,192,2,1,0,0,technical,medium
65290,4,233,4,0,0,0,technical,high
65292,4,192,3,0,0,0,technical,high
65295,3,247,2,0,0,0,technical,high
65313,4,192,4,0,0,0,technical,high
65317,3,178,3,1,0,0,technical,high
65318,4,197,3,0,0,0,technical,high
65326,5,264,6,0,0,0,technical,high
65335,2,274,3,1,0,0,technical,high
65336,4,147,2,0,0,0,technical,low
65340,3,154,3,1,0,0,support,low
65342,3,224,2,1,0,0,support,low
24472,4,250,2,0,0,0,support,low
65348,3,179,3,0,0,0,support,low
65352,4,170,2,0,0,0,support,low
65357,4,118,5,0,0,0,support,low
25136,4,256,3,0,0,0,support,low
25684,3,209,2,0,0,0,support,medium
65385,2,146,3,0,0,0,support,medium
65391,3,275,4,1,0,0,support,medium
65401,4,180,2,0,0,0,support,medium
28416,3,228,3,0,0,0,technical,medium
65403,3,204,3,0,0,0,technical,medium
65412,3,172,2,0,0,0,technical,medium
65421,5,274,3,0,0,0,management,medium
65432,3,136,2,0,0,0,IT,medium
65436,4,252,3,1,0,0,IT,medium
65447,4,137,3,0,0,0,IT,medium
65453,4,191,3,0,0,0,IT,medium
65458,4,132,4,0,0,0,IT,medium
65459,6,249,5,0,0,0,product_mng,medium
65465,6,274,6,0,0,0,product_mng,medium
65482,3,194,3,0,0,0,product_mng,medium
65488,6,191,2,0,0,0,product_mng,medium
28661,5,216,4,0,0,0,IT,medium
65502,3,241,3,0,0,0,IT,medium
30336,4,243,5,1,0,0,IT,medium
65508,4,207,3,0,0,0,IT,medium
65510,3,199,3,0,0,0,IT,medium
65511,6,286,4,0,0,0,product_mng,medium
65514,4,132,3,0,0,0,product_mng,high
65520,4,229,4,0,0,0,product_mng,low
65539,4,260,3,0,0,0,product_mng,medium
30340,3,214,2,0,0,0,IT,medium
65564,6,217,4,1,0,1,RandD,medium
65565,4,225,2,0,0,1,RandD,medium
65566,2,113,3,0,0,1,RandD,medium
65582,5,250,2,0,0,1,RandD,medium
65583,5,271,2,0,0,1,RandD,medium
65587,4,135,3,0,0,1,RandD,medium
31053,2,100,6,1,0,1,marketing,medium
65598,4,224,3,0,0,1,sales,medium
65600,4,134,4,0,0,0,accounting,low
65606,5,158,2,0,0,0,support,low
65608,3,183,2,0,0,0,technical,low
65610,4,97,6,0,0,0,management,low
34332,4,226,3,0,0,0,marketing,low
65618,4,235,4,1,0,0,marketing,low
65620,4,186,10,1,0,0,marketing,low
65626,3,242,10,0,0,0,sales,high
65628,3,284,10,0,0,0,sales,low
36376,2,274,10,0,0,0,sales,high
65648,4,130,10,0,0,0,sales,high
65650,3,146,10,0,0,0,sales,low
65662,4,207,10,0,0,0,sales,low
65685,4,210,2,1,0,0,sales,high
38870,3,143,2,0,0,0,sales,low
39641,4,116,3,0,0,0,sales,medium
65691,2,162,3,1,0,0,sales,high
65699,3,242,3,0,0,0,sales,medium
65701,4,153,7,0,0,0,sales,medium
65709,5,194,7,1,0,0,sales,medium
65712,4,233,7,0,0,0,sales,medium
65714,4,283,7,0,0,0,sales,high
65721,3,188,7,0,0,0,sales,medium
65728,4,182,6,0,0,0,sales,medium
65729,2,286,6,0,0,0,sales,medium
65732,5,212,6,0,0,0,sales,high
65762,5,176,6,0,0,1,accounting,medium
65764,5,264,8,0,0,1,accounting,high
65770,3,261,8,0,0,1,accounting,low
40365,4,163,8,0,0,1,hr,medium
65797,3,139,8,0,0,1,hr,medium
41190,3,261,8,1,0,1,hr,medium
65810,2,275,6,1,0,1,hr,medium
42392,5,132,6,1,0,1,technical,low
65821,3,202,6,0,0,0,technical,low
65823,4,177,6,0,0,0,technical,low
65826,5,234,6,0,0,0,technical,low
65835,4,188,6,0,0,0,technical,low
65841,5,203,6,0,0,0,technical,low
65846,4,227,10,0,0,0,technical,low
65849,3,150,10,0,0,0,technical,low
65855,3,267,3,0,0,0,technical,low
65856,5,186,10,0,0,0,technical,low
65859,4,142,10,0,0,0,technical,high
65863,3,126,10,1,0,0,support,low
65879,4,201,10,0,0,0,support,low
65880,4,142,2,0,0,0,support,low
65886,4,167,4,0,0,0,support,low
65893,4,258,2,0,0,0,support,high
65895,3,207,2,0,0,0,support,low
65898,4,282,4,1,0,0,support,low
65912,3,188,5,0,0,0,support,low
42762,3,214,2,0,0,0,support,high
43092,4,272,2,0,0,0,support,low
65936,3,259,3,0,0,0,support,medium
65937,5,191,2,1,0,0,technical,high
65944,3,192,3,0,0,0,technical,medium
65945,3,164,3,0,0,0,technical,high
65956,4,149,2,0,0,0,management,medium
65960,4,149,3,0,0,0,IT,medium
45344,2,165,3,0,0,0,IT,medium
65963,3,222,3,0,0,0,IT,medium
65968,5,222,3,1,0,0,IT,medium
65974,3,265,3,0,0,0,IT,medium
65986,5,247,4,0,0,0,product_mng,medium
65988,4,147,2,0,0,0,product_mng,medium
45459,3,273,3,0,0,0,product_mng,high
65995,6,144,4,0,0,0,product_mng,low
65996,3,181,2,0,0,0,IT,medium
45907,3,198,2,1,0,0,management,medium
66001,5,255,4,0,0,0,management,medium
66016,4,169,10,0,0,0,management,medium
66020,4,201,10,1,0,0,management,medium
46323,4,274,10,1,0,0,management,medium
66024,4,134,10,1,0,0,management,medium
66029,3,190,10,0,0,0,IT,medium
66036,4,170,10,0,0,0,IT,medium
66039,3,154,10,0,0,0,product_mng,high
66041,3,142,2,0,0,0,product_mng,low
66054,5,235,2,0,0,0,product_mng,low
66062,3,110,3,0,0,0,product_mng,low
47190,3,211,3,0,0,0,IT,high
50940,4,214,3,0,0,1,management,medium
66070,5,210,7,0,0,1,management,medium
66075,3,207,7,0,0,1,management,medium
66080,4,161,7,0,0,1,management,medium
66087,2,102,7,0,0,1,management,medium
66095,4,186,7,0,0,1,management,medium
66108,3,211,6,0,0,1,marketing,low
66110,3,240,6,0,0,1,sales,low
66111,4,237,6,0,0,0,accounting,low
66113,3,164,6,0,0,0,support,low
53837,6,222,8,0,0,0,technical,low
66120,3,205,8,1,0,0,management,medium
66122,4,140,8,0,0,0,marketing,medium
66123,2,103,8,0,0,0,marketing,medium
66124,3,178,8,1,0,0,marketing,medium
66139,4,137,6,0,0,0,sales,medium
66140,3,143,6,0,0,0,sales,medium
54563,4,170,6,0,0,0,sales,medium
66153,5,135,6,0,0,0,sales,medium
66173,3,174,6,0,0,0,sales,medium
56771,3,166,6,1,0,0,sales,medium
66193,5,174,6,0,0,0,sales,medium
66198,3,251,10,0,0,0,sales,medium
66200,6,187,10,1,0,0,sales,high
66202,5,170,3,0,0,0,sales,low
66203,3,241,10,0,0,0,sales,medium
66210,3,221,10,1,0,0,sales,medium
59708,4,257,10,1,0,0,sales,medium
60866,4,275,10,0,0,0,sales,medium
66221,4,245,2,0,0,0,sales,low
66222,6,246,6,0,0,0,sales,low
66223,6,263,6,0,0,0,sales,low
66224,3,133,4,0,0,0,sales,low
63991,4,157,3,0,0,0,sales,low
66229,3,198,4,0,0,0,accounting,low
66232,5,145,3,0,0,0,accounting,low
64121,6,118,2,0,0,0,accounting,low
64630,5,184,5,0,0,0,hr,low
66250,3,243,2,1,0,0,hr,low
66256,3,247,2,0,0,0,hr,low
66258,3,158,3,0,0,0,hr,low
65362,5,243,2,0,0,0,technical,low
66271,4,203,5,0,0,0,technical,low
66247,3,161,3,0,0,0,technical,low
66280,4,214,3,1,0,0,technical,low
66283,4,179,3,0,0,0,technical,low
66272,4,188,2,0,0,0,technical,low
66299,3,174,3,0,0,0,technical,low
67938,3,177,4,0,0,0,technical,low
66304,5,194,4,0,0,0,technical,low
66307,3,244,2,0,0,0,technical,medium
66318,4,269,2,0,0,0,technical,medium
68625,2,159,3,1,0,0,support,medium
69646,4,140,2,0,0,0,support,medium
66330,5,224,2,0,0,0,support,medium
66340,5,242,4,0,0,0,support,medium
66343,3,180,3,0,0,0,support,medium
66359,3,150,3,0,0,0,support,medium
66362,5,269,3,0,0,0,support,medium
66363,2,178,2,0,0,0,support,medium
66372,2,187,3,0,0,0,support,medium
66384,3,140,2,0,0,0,support,medium
70502,4,193,2,0,0,0,support,high
66401,4,243,2,0,0,0,technical,low
66405,3,144,3,1,0,0,technical,medium
66406,2,147,2,0,0,0,technical,medium
66410,6,165,3,0,0,0,management,medium
66416,3,176,2,0,0,0,IT,medium
66425,3,170,6,0,0,0,IT,low
66427,4,213,2,1,0,0,IT,low
71213,4,242,2,0,0,0,IT,low
66431,4,139,3,1,0,0,IT,low
66439,4,239,3,1,0,0,product_mng,low
66452,5,123,2,0,0,0,product_mng,low
66460,3,185,4,0,0,0,product_mng,low
66464,4,186,2,0,0,0,product_mng,low
66468,3,178,3,0,0,0,IT,low
